contract_type_id,contract_type,customer_id,contract_type_id,paperless_billing,customer_id,churn_month,customer_id,gender,senior_citizen,partner,dependents,customer_id,payment_type_id,monthly_charges,total_charges,customer_id,signup_date,customer_id,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,internet_service_type_id,internet_service_type,payment_type_id,payment_type
1,Month-to-month,2027-FECZV,1,Yes,2027-FECZV,2022-01-31,2027-FECZV,Male,0,No,No,2027-FECZV,1,106.7,1253.9,2027-FECZV,"2021-01-21 18:07:34",2027-FECZV,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,2034-CGRHZ,1,Yes,2034-CGRHZ,2022-01-31,2034-CGRHZ,Male,1,No,No,2034-CGRHZ,4,102.95,2496.7,2034-CGRHZ,"2020-01-21 18:07:34",2034-CGRHZ,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,2462-XIIJB,1,Yes,2462-XIIJB,2022-01-31,2462-XIIJB,Male,0,No,No,2462-XIIJB,1,92.5,452.7,2462-XIIJB,"2021-08-21 18:07:34",2462-XIIJB,Yes,Yes,2,No,No,Yes,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,2606-RMDHZ,1,Yes,2606-RMDHZ,2022-01-31,2606-RMDHZ,Male,0,No,No,2606-RMDHZ,4,30.5,208.7,2606-RMDHZ,"2021-07-21 18:07:34",2606-RMDHZ,No,"No phone service",1,No,Yes,No,No,No,No,1,DSL,4,"Credit card (automatic)"
2,"One year",3927-NLNRY,2,Yes,3927-NLNRY,2022-01-31,3927-NLNRY,Male,0,Yes,No,3927-NLNRY,3,94.25,4867.95,3927-NLNRY,"2017-08-21 18:07:34",3927-NLNRY,Yes,No,2,No,Yes,No,No,Yes,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4342-HENTK,1,Yes,4342-HENTK,2022-01-31,4342-HENTK,Female,1,No,No,4342-HENTK,1,70.65,142.35,4342-HENTK,"2021-11-21 18:07:34",4342-HENTK,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,5167-ZFFMM,1,Yes,5167-ZFFMM,2022-01-31,5167-ZFFMM,Male,0,No,No,5167-ZFFMM,4,90.85,90.85,5167-ZFFMM,"2021-12-21 18:07:34",5167-ZFFMM,Yes,Yes,2,No,Yes,No,No,No,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,5449-FIBXJ,1,No,5449-FIBXJ,2022-01-31,5449-FIBXJ,Male,0,Yes,Yes,5449-FIBXJ,1,103.3,2012.7,5449-FIBXJ,"2020-06-21 18:07:34",5449-FIBXJ,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,5747-PMBSQ,1,Yes,5747-PMBSQ,2022-01-31,5747-PMBSQ,Male,1,Yes,No,5747-PMBSQ,2,92.5,934.1,5747-PMBSQ,"2021-03-21 18:07:34",5747-PMBSQ,Yes,No,2,No,Yes,Yes,Yes,Yes,No,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,5842-POCOP,1,Yes,5842-POCOP,2022-01-31,5842-POCOP,Female,0,Yes,No,5842-POCOP,2,88.9,454.15,5842-POCOP,"2021-08-21 18:07:34",5842-POCOP,Yes,No,2,Yes,No,Yes,No,No,Yes,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,7028-DVOIQ,1,Yes,7028-DVOIQ,2022-01-31,7028-DVOIQ,Male,1,No,No,7028-DVOIQ,1,99.05,3395.8,7028-DVOIQ,"2019-02-21 18:07:34",7028-DVOIQ,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,7812-FZHPE,1,No,7812-FZHPE,2022-01-31,7812-FZHPE,Female,0,Yes,Yes,7812-FZHPE,2,24.1,409.9,7812-FZHPE,"2020-08-21 18:07:34",7812-FZHPE,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,8722-NGNBH,1,No,8722-NGNBH,2022-01-31,8722-NGNBH,Male,0,No,No,8722-NGNBH,2,40,223.45,8722-NGNBH,"2021-08-21 18:07:34",8722-NGNBH,No,"No phone service",1,Yes,No,Yes,Yes,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,8901-HJXTF,1,No,8901-HJXTF,2022-01-31,8901-HJXTF,Female,0,Yes,Yes,8901-HJXTF,2,29.2,309.1,8901-HJXTF,"2021-01-21 18:07:34",8901-HJXTF,No,"No phone service",1,No,Yes,No,No,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,8972-HJWNV,1,Yes,8972-HJWNV,2022-01-31,8972-HJWNV,Female,1,Yes,No,8972-HJWNV,1,84.55,646.85,8972-HJWNV,"2021-06-21 18:07:34",8972-HJWNV,Yes,Yes,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,9907-SWKKF,1,No,9907-SWKKF,2022-01-31,9907-SWKKF,Female,1,No,No,9907-SWKKF,2,25.05,25.05,9907-SWKKF,"2021-12-21 18:07:34",9907-SWKKF,No,"No phone service",1,No,No,No,No,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,0639-TSIQW,1,Yes,0639-TSIQW,2022-01-31,0639-TSIQW,Female,0,No,No,0639-TSIQW,4,102.95,6886.25,0639-TSIQW,"2016-06-21 18:07:34",0639-TSIQW,Yes,Yes,2,Yes,Yes,Yes,No,Yes,No,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,0786-VSSUD,1,Yes,0786-VSSUD,2022-01-31,0786-VSSUD,Male,1,No,No,0786-VSSUD,2,39,679.85,0786-VSSUD,"2020-09-21 18:07:34",0786-VSSUD,No,"No phone service",1,No,Yes,No,No,Yes,No,1,DSL,2,"Mailed check"
1,Month-to-month,0927-LCSMG,1,No,0927-LCSMG,2022-01-31,0927-LCSMG,Male,0,No,No,0927-LCSMG,2,74.65,544.55,0927-LCSMG,"2021-06-21 18:07:34",0927-LCSMG,Yes,No,2,No,No,Yes,No,No,No,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,1213-NGCUN,1,Yes,1213-NGCUN,2022-01-31,1213-NGCUN,Female,0,No,No,1213-NGCUN,3,49.65,267.35,1213-NGCUN,"2021-07-21 18:07:34",1213-NGCUN,Yes,No,1,No,No,No,Yes,No,No,1,DSL,3,"Bank transfer (automatic)"
1,Month-to-month,2983-ZANRP,1,Yes,2983-ZANRP,2022-01-31,2983-ZANRP,Female,0,Yes,Yes,2983-ZANRP,3,73.55,145.4,2983-ZANRP,"2021-11-21 18:07:34",2983-ZANRP,Yes,No,2,No,Yes,No,No,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,3976-BWUCK,1,Yes,3976-BWUCK,2022-01-31,3976-BWUCK,Female,0,Yes,No,3976-BWUCK,4,94.1,2804.45,3976-BWUCK,"2019-07-21 18:07:34",3976-BWUCK,Yes,Yes,2,No,Yes,No,Yes,Yes,No,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,4229-CZMLL,1,Yes,4229-CZMLL,2022-01-31,4229-CZMLL,Male,0,No,No,4229-CZMLL,1,74.9,469.8,4229-CZMLL,"2021-07-21 18:07:34",4229-CZMLL,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
2,"One year",4710-FDUIZ,2,No,4710-FDUIZ,2022-01-31,4710-FDUIZ,Male,0,Yes,No,4710-FDUIZ,4,100.3,5614.45,4710-FDUIZ,"2017-05-21 18:07:34",4710-FDUIZ,Yes,Yes,2,No,Yes,No,No,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,4729-XKASR,1,No,4729-XKASR,2022-01-31,4729-XKASR,Male,0,No,Yes,4729-XKASR,1,24.75,24.75,4729-XKASR,"2021-12-21 18:07:34",4729-XKASR,No,"No phone service",1,No,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,4816-JBHOV,1,Yes,4816-JBHOV,2022-01-31,4816-JBHOV,Male,1,No,No,4816-JBHOV,1,44.7,93.7,4816-JBHOV,"2021-11-21 18:07:34",4816-JBHOV,Yes,No,1,No,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,4988-IQIGL,1,Yes,4988-IQIGL,2022-01-31,4988-IQIGL,Male,1,No,No,4988-IQIGL,1,75.35,75.35,4988-IQIGL,"2021-12-21 18:07:34",4988-IQIGL,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
2,"One year",5020-ZSTTY,2,No,5020-ZSTTY,2022-01-31,5020-ZSTTY,Female,1,No,No,5020-ZSTTY,3,82.45,4350.1,5020-ZSTTY,"2017-07-21 18:07:34",5020-ZSTTY,Yes,Yes,1,Yes,Yes,No,Yes,Yes,Yes,1,DSL,3,"Bank transfer (automatic)"
1,Month-to-month,6017-PPLPX,1,Yes,6017-PPLPX,2022-01-31,6017-PPLPX,Male,0,Yes,Yes,6017-PPLPX,1,70.45,1470.95,6017-PPLPX,"2020-05-21 18:07:34",6017-PPLPX,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,6235-VDHOM,1,No,6235-VDHOM,2022-01-31,6235-VDHOM,Female,1,No,No,6235-VDHOM,1,28.45,131.05,6235-VDHOM,"2021-08-21 18:07:34",6235-VDHOM,No,"No phone service",1,No,Yes,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,6961-VCPMC,1,Yes,6961-VCPMC,2022-01-31,6961-VCPMC,Male,1,Yes,No,6961-VCPMC,1,80.4,3605.2,6961-VCPMC,"2018-03-21 18:07:34",6961-VCPMC,Yes,No,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,7083-YNSKY,1,Yes,7083-YNSKY,2022-01-31,7083-YNSKY,Female,0,No,No,7083-YNSKY,4,25.4,399.6,7083-YNSKY,"2020-10-21 18:07:34",7083-YNSKY,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,4,"Credit card (automatic)"
1,Month-to-month,8922-LIEGH,1,Yes,8922-LIEGH,2022-01-31,8922-LIEGH,Female,1,No,No,8922-LIEGH,1,89.7,2187.55,8922-LIEGH,"2019-12-21 18:07:34",8922-LIEGH,Yes,Yes,2,No,Yes,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,9057-SIHCH,1,Yes,9057-SIHCH,2022-01-31,9057-SIHCH,Female,0,No,No,9057-SIHCH,1,96.6,291.9,9057-SIHCH,"2021-10-21 18:07:34",9057-SIHCH,Yes,Yes,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,9305-CDSKC,1,Yes,9305-CDSKC,2022-01-31,9305-CDSKC,Female,0,No,No,9305-CDSKC,1,99.65,820.5,9305-CDSKC,"2021-05-21 18:07:34",9305-CDSKC,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,9448-REEVD,1,No,9448-REEVD,2022-01-31,9448-REEVD,Male,0,Yes,No,9448-REEVD,4,44.7,44.7,9448-REEVD,"2021-12-21 18:07:34",9448-REEVD,Yes,No,1,No,No,No,No,No,No,1,DSL,4,"Credit card (automatic)"
1,Month-to-month,2568-BRGYX,1,Yes,2568-BRGYX,2022-01-31,2568-BRGYX,Male,0,No,No,2568-BRGYX,1,70.2,237.95,2568-BRGYX,"2021-09-21 18:07:34",2568-BRGYX,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,3672-YITQD,1,Yes,3672-YITQD,2022-01-31,3672-YITQD,Male,1,Yes,No,3672-YITQD,1,84.1,3021.6,3672-YITQD,"2019-01-21 18:07:34",3672-YITQD,Yes,Yes,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4074-SJFFA,1,Yes,4074-SJFFA,2022-01-31,4074-SJFFA,Female,0,No,No,4074-SJFFA,2,54.75,54.75,4074-SJFFA,"2021-12-21 18:07:34",4074-SJFFA,Yes,No,1,No,No,No,No,No,Yes,1,DSL,2,"Mailed check"
1,Month-to-month,5261-QSHQM,1,Yes,5261-QSHQM,2022-01-31,5261-QSHQM,Female,0,No,No,5261-QSHQM,1,24.45,86.6,5261-QSHQM,"2021-09-21 18:07:34",5261-QSHQM,No,"No phone service",1,No,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,5564-NEMQO,1,Yes,5564-NEMQO,2022-01-31,5564-NEMQO,Female,1,No,No,5564-NEMQO,3,75.3,75.3,5564-NEMQO,"2021-12-21 18:07:34",5564-NEMQO,Yes,No,2,No,No,Yes,No,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,6661-HBGWL,1,Yes,6661-HBGWL,2022-01-31,6661-HBGWL,Female,1,No,No,6661-HBGWL,3,104.75,4323.45,6661-HBGWL,"2018-07-21 18:07:34",6661-HBGWL,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,6941-PMGEP,1,Yes,6941-PMGEP,2022-01-31,6941-PMGEP,Female,0,No,No,6941-PMGEP,1,80,412.5,6941-PMGEP,"2021-08-21 18:07:34",6941-PMGEP,Yes,No,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,7242-QZLXF,1,Yes,7242-QZLXF,2022-01-31,7242-QZLXF,Male,0,No,Yes,7242-QZLXF,1,25.3,25.3,7242-QZLXF,"2021-12-21 18:07:34",7242-QZLXF,No,"No phone service",1,No,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,8128-YVJRG,1,Yes,8128-YVJRG,2022-01-31,8128-YVJRG,Female,0,No,No,8128-YVJRG,2,79.65,604.7,8128-YVJRG,"2021-06-21 18:07:34",8128-YVJRG,Yes,Yes,2,Yes,No,No,No,No,No,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,8245-UMPYT,1,Yes,8245-UMPYT,2022-01-31,8245-UMPYT,Female,1,No,No,8245-UMPYT,1,96.4,1581.2,8245-UMPYT,"2020-09-21 18:07:34",8245-UMPYT,Yes,Yes,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,9381-NDKME,1,Yes,9381-NDKME,2022-01-31,9381-NDKME,Female,1,Yes,No,9381-NDKME,4,40.65,933.3,9381-NDKME,"2020-01-21 18:07:34",9381-NDKME,No,"No phone service",1,No,No,Yes,No,No,Yes,1,DSL,4,"Credit card (automatic)"
1,Month-to-month,0330-IVZHA,1,No,0330-IVZHA,2022-01-31,0330-IVZHA,Female,0,Yes,No,0330-IVZHA,1,69.95,330.15,0330-IVZHA,"2021-08-21 18:07:34",0330-IVZHA,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
2,"One year",0691-JVSYA,2,Yes,0691-JVSYA,2022-01-31,0691-JVSYA,Female,0,Yes,No,0691-JVSYA,3,94.85,5000.2,0691-JVSYA,"2017-08-21 18:07:34",0691-JVSYA,Yes,No,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,2391-SOORI,1,No,2391-SOORI,2022-01-31,2391-SOORI,Male,0,No,Yes,2391-SOORI,1,49.35,219.65,2391-SOORI,"2021-09-21 18:07:34",2391-SOORI,Yes,No,1,Yes,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,2656-TABEH,1,Yes,2656-TABEH,2022-01-31,2656-TABEH,Male,0,Yes,No,2656-TABEH,1,100.2,420.2,2656-TABEH,"2021-09-21 18:07:34",2656-TABEH,Yes,Yes,2,No,Yes,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,2672-HUYVI,1,Yes,2672-HUYVI,2022-01-31,2672-HUYVI,Female,0,No,No,2672-HUYVI,1,91.1,455.3,2672-HUYVI,"2021-07-21 18:07:34",2672-HUYVI,Yes,No,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,3565-UNOCC,1,Yes,3565-UNOCC,2022-01-31,3565-UNOCC,Female,1,Yes,No,3565-UNOCC,3,99.05,2952.85,3565-UNOCC,"2019-08-21 18:07:34",3565-UNOCC,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4143-HHPMK,1,Yes,4143-HHPMK,2022-01-31,4143-HHPMK,Male,0,No,No,4143-HHPMK,1,85.35,4338.6,4143-HHPMK,"2017-09-21 18:07:34",4143-HHPMK,Yes,No,2,No,Yes,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,5167-GBFRE,1,Yes,5167-GBFRE,2022-01-31,5167-GBFRE,Male,1,No,No,5167-GBFRE,3,25.2,102.5,5167-GBFRE,"2021-09-21 18:07:34",5167-GBFRE,No,"No phone service",1,No,No,No,No,No,No,1,DSL,3,"Bank transfer (automatic)"
1,Month-to-month,5949-XIKAE,1,Yes,5949-XIKAE,2022-01-31,5949-XIKAE,Female,0,Yes,Yes,5949-XIKAE,1,83.55,680.05,5949-XIKAE,"2021-05-21 18:07:34",5949-XIKAE,Yes,No,2,No,Yes,No,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,6121-VZNQB,1,Yes,6121-VZNQB,2022-01-31,6121-VZNQB,Female,0,No,No,6121-VZNQB,2,19.1,19.1,6121-VZNQB,"2021-12-21 18:07:34",6121-VZNQB,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,6683-VLCTZ,1,Yes,6683-VLCTZ,2022-01-31,6683-VLCTZ,Male,1,No,No,6683-VLCTZ,1,98.55,1842.8,6683-VLCTZ,"2020-05-21 18:07:34",6683-VLCTZ,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,6776-TLWOI,1,No,6776-TLWOI,2022-01-31,6776-TLWOI,Male,0,No,No,6776-TLWOI,2,19.85,64.55,6776-TLWOI,"2021-10-21 18:07:34",6776-TLWOI,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,7508-MYBOG,1,Yes,7508-MYBOG,2022-01-31,7508-MYBOG,Male,0,Yes,No,7508-MYBOG,1,86.1,1235.55,7508-MYBOG,"2020-11-21 18:07:34",7508-MYBOG,Yes,Yes,2,No,No,No,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,9436-ZBZCT,1,Yes,9436-ZBZCT,2022-01-31,9436-ZBZCT,Male,0,No,No,9436-ZBZCT,1,89.95,1178.4,9436-ZBZCT,"2020-11-21 18:07:34",9436-ZBZCT,Yes,Yes,2,No,No,No,Yes,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0268-QKIWO,1,No,0268-QKIWO,2022-01-31,0268-QKIWO,Female,0,No,No,0268-QKIWO,1,19.75,58.85,0268-QKIWO,"2021-10-21 18:07:34",0268-QKIWO,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,1,"Electronic check"
1,Month-to-month,0722-TROQR,1,Yes,0722-TROQR,2022-01-31,0722-TROQR,Female,1,No,No,0722-TROQR,1,74.9,321.75,0722-TROQR,"2021-09-21 18:07:34",0722-TROQR,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
3,"Two year",0917-EZOLA,3,Yes,0917-EZOLA,2022-01-31,0917-EZOLA,Male,1,Yes,No,0917-EZOLA,3,104.15,7689.95,0917-EZOLA,"2016-01-21 18:07:34",0917-EZOLA,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,0940-OUQEC,1,Yes,0940-OUQEC,2022-01-31,0940-OUQEC,Male,0,No,No,0940-OUQEC,3,80.7,788.8,0940-OUQEC,"2021-03-21 18:07:34",0940-OUQEC,Yes,Yes,2,No,Yes,No,No,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,1205-WNWPJ,1,Yes,1205-WNWPJ,2022-01-31,1205-WNWPJ,Female,0,No,No,1205-WNWPJ,2,59.5,415.95,1205-WNWPJ,"2021-06-21 18:07:34",1205-WNWPJ,Yes,No,1,No,No,No,Yes,Yes,No,1,DSL,2,"Mailed check"
1,Month-to-month,6227-HWPWX,1,No,6227-HWPWX,2022-01-31,6227-HWPWX,Female,0,No,Yes,6227-HWPWX,3,69,994.8,6227-HWPWX,"2020-10-21 18:07:34",6227-HWPWX,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,7133-VBDCG,1,Yes,7133-VBDCG,2022-01-31,7133-VBDCG,Female,0,No,No,7133-VBDCG,3,79.85,2015.35,7133-VBDCG,"2019-12-21 18:07:34",7133-VBDCG,Yes,No,2,Yes,Yes,No,No,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,7613-LLQFO,1,Yes,7613-LLQFO,2022-01-31,7613-LLQFO,Male,0,No,No,7613-LLQFO,1,84.45,1059.55,7613-LLQFO,"2021-01-21 18:07:34",7613-LLQFO,Yes,Yes,2,No,No,No,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,9050-QLROH,1,Yes,9050-QLROH,2022-01-31,9050-QLROH,Male,0,No,No,9050-QLROH,4,90.7,1597.25,9050-QLROH,"2020-07-21 18:07:34",9050-QLROH,Yes,Yes,2,No,No,Yes,No,No,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,1740-CSDJP,1,Yes,1740-CSDJP,2022-01-31,1740-CSDJP,Male,0,No,No,1740-CSDJP,3,35.25,35.25,1740-CSDJP,"2021-12-21 18:07:34",1740-CSDJP,No,"No phone service",1,No,No,No,No,No,Yes,1,DSL,3,"Bank transfer (automatic)"
1,Month-to-month,2276-YDAVZ,1,Yes,2276-YDAVZ,2022-01-31,2276-YDAVZ,Female,0,No,No,2276-YDAVZ,4,75.1,270.7,2276-YDAVZ,"2021-10-21 18:07:34",2276-YDAVZ,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,2691-NZETQ,1,Yes,2691-NZETQ,2022-01-31,2691-NZETQ,Male,0,No,No,2691-NZETQ,1,85.35,758.6,2691-NZETQ,"2021-04-21 18:07:34",2691-NZETQ,Yes,Yes,2,No,No,No,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,3621-CEOVK,1,Yes,3621-CEOVK,2022-01-31,3621-CEOVK,Female,1,Yes,No,3621-CEOVK,1,100.2,1369.8,3621-CEOVK,"2020-11-21 18:07:34",3621-CEOVK,Yes,Yes,2,No,Yes,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,3627-FHKBK,1,No,3627-FHKBK,2022-01-31,3627-FHKBK,Female,0,No,No,3627-FHKBK,2,75.3,75.3,3627-FHKBK,"2021-12-21 18:07:34",3627-FHKBK,Yes,No,2,Yes,No,No,No,No,No,2,"Fiber optic",2,"Mailed check"
2,"One year",4612-THJBS,2,Yes,4612-THJBS,2022-01-31,4612-THJBS,Female,1,No,No,4612-THJBS,3,104.75,5510.65,4612-THJBS,"2017-05-21 18:07:34",4612-THJBS,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,5143-EGQFK,1,Yes,5143-EGQFK,2022-01-31,5143-EGQFK,Female,1,No,No,5143-EGQFK,1,29.65,291.4,5143-EGQFK,"2021-03-21 18:07:34",5143-EGQFK,No,"No phone service",1,No,No,No,Yes,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,5889-LFOLL,1,Yes,5889-LFOLL,2022-01-31,5889-LFOLL,Female,0,No,No,5889-LFOLL,1,84.6,1115.2,5889-LFOLL,"2020-12-21 18:07:34",5889-LFOLL,Yes,Yes,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
2,"One year",6345-ULYRW,2,No,6345-ULYRW,2022-01-31,6345-ULYRW,Male,1,Yes,No,6345-ULYRW,2,88.4,3912.9,6345-ULYRW,"2018-05-21 18:07:34",6345-ULYRW,Yes,Yes,2,No,Yes,No,No,No,Yes,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,7270-BDIOA,1,Yes,7270-BDIOA,2022-01-31,7270-BDIOA,Female,0,No,No,7270-BDIOA,1,90,1993.8,7270-BDIOA,"2020-03-21 18:07:34",7270-BDIOA,Yes,Yes,2,No,No,No,Yes,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,7470-MCQTK,1,Yes,7470-MCQTK,2022-01-31,7470-MCQTK,Female,0,Yes,No,7470-MCQTK,3,48.75,633.4,7470-MCQTK,"2020-12-21 18:07:34",7470-MCQTK,No,"No phone service",1,No,No,Yes,No,Yes,Yes,1,DSL,3,"Bank transfer (automatic)"
1,Month-to-month,7989-CHGTL,1,Yes,7989-CHGTL,2022-01-31,7989-CHGTL,Male,0,No,No,7989-CHGTL,2,19.6,19.6,7989-CHGTL,"2021-12-21 18:07:34",7989-CHGTL,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,9058-CBREO,1,No,9058-CBREO,2022-01-31,9058-CBREO,Female,1,No,No,9058-CBREO,2,50.55,50.55,9058-CBREO,"2021-12-21 18:07:34",9058-CBREO,Yes,Yes,1,No,No,No,No,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,9231-ZJYAM,1,Yes,9231-ZJYAM,2022-01-31,9231-ZJYAM,Female,1,No,No,9231-ZJYAM,1,78.85,292.8,9231-ZJYAM,"2021-09-21 18:07:34",9231-ZJYAM,Yes,No,2,No,No,No,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,9274-CNFMO,1,No,9274-CNFMO,2022-01-31,9274-CNFMO,Male,1,Yes,No,9274-CNFMO,1,74.95,308.7,9274-CNFMO,"2021-09-21 18:07:34",9274-CNFMO,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,9734-YWGEX,1,No,9734-YWGEX,2022-01-31,9734-YWGEX,Female,0,No,No,9734-YWGEX,4,98.3,923.5,9734-YWGEX,"2021-04-21 18:07:34",9734-YWGEX,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,1432-FPAXX,1,Yes,1432-FPAXX,2022-01-31,1432-FPAXX,Female,0,No,No,1432-FPAXX,1,30.6,856.35,1432-FPAXX,"2019-08-21 18:07:34",1432-FPAXX,No,"No phone service",1,No,Yes,No,No,No,No,1,DSL,1,"Electronic check"
2,"One year",2408-TZMJL,2,Yes,2408-TZMJL,2022-01-31,2408-TZMJL,Male,0,Yes,No,2408-TZMJL,1,110.15,6448.05,2408-TZMJL,"2017-02-21 18:07:34",2408-TZMJL,Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
