customer_id,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,customer_id,signup_date,customer_id,contract_type_id,paperless_billing,customer_id,gender,senior_citizen,partner,dependents,customer_id,payment_type_id,monthly_charges,total_charges,customer_id,churn_month,payment_type_id,payment_type,internet_service_type_id,internet_service_type,contract_type_id,contract_type
8930-XOTDP,Yes,No,1,No,No,No,No,Yes,No,8930-XOTDP,"2020-07-21 18:07:34",8930-XOTDP,1,No,8930-XOTDP,Female,0,Yes,Yes,8930-XOTDP,2,55.95,1082.8,NULL,NULL,2,"Mailed check",1,DSL,1,Month-to-month
8931-GJJIQ,Yes,Yes,2,No,No,No,No,No,Yes,8931-GJJIQ,"2021-04-21 18:07:34",8931-GJJIQ,1,Yes,8931-GJJIQ,Female,0,No,No,8931-GJJIQ,1,83.3,803.3,8931-GJJIQ,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
8932-CZHRQ,Yes,Yes,1,Yes,Yes,Yes,No,No,Yes,8932-CZHRQ,"2016-05-21 18:07:34",8932-CZHRQ,2,No,8932-CZHRQ,Male,0,No,No,8932-CZHRQ,4,76.75,5233.25,NULL,NULL,4,"Credit card (automatic)",1,DSL,2,"One year"
8937-RDTHP,Yes,No,2,Yes,No,No,No,No,Yes,8937-RDTHP,"2021-12-21 18:07:34",8937-RDTHP,1,Yes,8937-RDTHP,Male,0,No,No,8937-RDTHP,2,84.6,84.6,8937-RDTHP,2022-01-31,2,"Mailed check",2,"Fiber optic",1,Month-to-month
8938-UMKPI,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,8938-UMKPI,"2018-02-21 18:07:34",8938-UMKPI,1,Yes,8938-UMKPI,Female,0,No,No,8938-UMKPI,1,106.4,5127.95,8938-UMKPI,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
8942-DBMHZ,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",8942-DBMHZ,"2021-01-21 18:07:34",8942-DBMHZ,1,No,8942-DBMHZ,Male,0,No,No,8942-DBMHZ,2,20.45,255.35,NULL,NULL,2,"Mailed check",3,None,1,Month-to-month
8943-URTMR,Yes,No,2,No,No,No,No,Yes,No,8943-URTMR,"2021-11-21 18:07:34",8943-URTMR,1,Yes,8943-URTMR,Female,0,No,No,8943-URTMR,2,79.65,152.7,8943-URTMR,2022-01-31,2,"Mailed check",2,"Fiber optic",1,Month-to-month
8944-AILEF,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",8944-AILEF,"2020-10-21 18:07:34",8944-AILEF,1,Yes,8944-AILEF,Male,0,Yes,No,8944-AILEF,4,19.45,340.85,NULL,NULL,4,"Credit card (automatic)",3,None,1,Month-to-month
8945-GRKHX,Yes,No,2,No,No,No,No,No,Yes,8945-GRKHX,"2021-12-21 18:07:34",8945-GRKHX,1,No,8945-GRKHX,Female,0,No,Yes,8945-GRKHX,1,78.65,78.65,8945-GRKHX,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
8945-MUQUF,Yes,Yes,2,Yes,Yes,No,No,Yes,No,8945-MUQUF,"2017-10-21 18:07:34",8945-MUQUF,2,Yes,8945-MUQUF,Male,0,No,No,8945-MUQUF,1,94.8,4837.6,8945-MUQUF,2022-01-31,1,"Electronic check",2,"Fiber optic",2,"One year"
8946-BFWSG,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",8946-BFWSG,"2016-10-21 18:07:34",8946-BFWSG,3,No,8946-BFWSG,Male,0,Yes,Yes,8946-BFWSG,2,25.25,1573.05,NULL,NULL,2,"Mailed check",3,None,3,"Two year"
8947-YRTDV,Yes,No,2,Yes,Yes,Yes,No,No,Yes,8947-YRTDV,"2019-05-21 18:07:34",8947-YRTDV,2,No,8947-YRTDV,Male,0,Yes,Yes,8947-YRTDV,2,94.8,3131.55,NULL,NULL,2,"Mailed check",2,"Fiber optic",2,"One year"
8949-JTMAY,Yes,Yes,2,No,No,Yes,No,Yes,Yes,8949-JTMAY,"2019-08-21 18:07:34",8949-JTMAY,1,Yes,8949-JTMAY,Female,0,No,No,8949-JTMAY,4,98.6,2933.2,8949-JTMAY,2022-01-31,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
8950-MTZNV,Yes,No,1,No,No,No,No,No,No,8950-MTZNV,"2021-12-21 18:07:34",8950-MTZNV,1,Yes,8950-MTZNV,Male,0,No,No,8950-MTZNV,2,44.95,44.95,NULL,NULL,2,"Mailed check",1,DSL,1,Month-to-month
8952-WCVCD,Yes,No,2,Yes,Yes,Yes,No,Yes,Yes,8952-WCVCD,"2018-08-21 18:07:34",8952-WCVCD,2,Yes,8952-WCVCD,Female,0,Yes,No,8952-WCVCD,3,104.45,4162.05,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",2,"One year"
8957-THMOA,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",8957-THMOA,"2017-11-21 18:07:34",8957-THMOA,3,No,8957-THMOA,Female,0,No,Yes,8957-THMOA,4,20.15,970.85,NULL,NULL,4,"Credit card (automatic)",3,None,3,"Two year"
8958-JPTRR,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",8958-JPTRR,"2017-05-21 18:07:34",8958-JPTRR,2,No,8958-JPTRR,Female,0,Yes,No,8958-JPTRR,1,24.3,1261.7,NULL,NULL,1,"Electronic check",3,None,2,"One year"
8961-QDZZJ,Yes,No,2,No,Yes,No,No,Yes,Yes,8961-QDZZJ,"2017-04-21 18:07:34",8961-QDZZJ,2,Yes,8961-QDZZJ,Female,0,Yes,Yes,8961-QDZZJ,1,95,5535.8,NULL,NULL,1,"Electronic check",2,"Fiber optic",2,"One year"
8963-JLGJT,Yes,No,1,Yes,No,Yes,No,No,No,8963-JLGJT,"2021-10-21 18:07:34",8963-JLGJT,1,No,8963-JLGJT,Male,0,No,Yes,8963-JLGJT,2,55.9,157.55,NULL,NULL,2,"Mailed check",1,DSL,1,Month-to-month
8963-MQVYN,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",8963-MQVYN,"2020-03-21 18:07:34",8963-MQVYN,1,Yes,8963-MQVYN,Female,0,No,Yes,8963-MQVYN,1,20.55,469.85,NULL,NULL,1,"Electronic check",3,None,1,Month-to-month
8966-KZXXA,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",8966-KZXXA,"2019-01-21 18:07:34",8966-KZXXA,3,No,8966-KZXXA,Male,0,Yes,Yes,8966-KZXXA,4,25.1,930.95,NULL,NULL,4,"Credit card (automatic)",3,None,3,"Two year"
8966-OIQHG,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",8966-OIQHG,"2020-03-21 18:07:34",8966-OIQHG,2,No,8966-OIQHG,Female,0,Yes,Yes,8966-OIQHG,3,20.75,452.35,NULL,NULL,3,"Bank transfer (automatic)",3,None,2,"One year"
8966-SNIZF,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",8966-SNIZF,"2016-03-21 18:07:34",8966-SNIZF,3,No,8966-SNIZF,Female,0,Yes,No,8966-SNIZF,3,19.45,1303.5,NULL,NULL,3,"Bank transfer (automatic)",3,None,3,"Two year"
8967-SZQAS,Yes,No,1,No,Yes,No,No,No,No,8967-SZQAS,"2020-11-21 18:07:34",8967-SZQAS,1,No,8967-SZQAS,Female,0,No,No,8967-SZQAS,1,50.45,765.45,NULL,NULL,1,"Electronic check",1,DSL,1,Month-to-month
8969-PRHFK,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",8969-PRHFK,"2020-07-21 18:07:34",8969-PRHFK,2,No,8969-PRHFK,Male,0,No,No,8969-PRHFK,2,19.65,411.25,NULL,NULL,2,"Mailed check",3,None,2,"One year"
8970-ANWXO,Yes,Yes,1,No,No,No,Yes,Yes,Yes,8970-ANWXO,"2020-02-21 18:07:34",8970-ANWXO,2,Yes,8970-ANWXO,Female,0,No,No,8970-ANWXO,2,73.75,1756.6,NULL,NULL,2,"Mailed check",1,DSL,2,"One year"
8972-HJWNV,Yes,Yes,2,No,No,No,No,No,Yes,8972-HJWNV,"2021-06-21 18:07:34",8972-HJWNV,1,Yes,8972-HJWNV,Female,1,Yes,No,8972-HJWNV,1,84.55,646.85,8972-HJWNV,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
8974-OVACP,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",8974-OVACP,"2021-12-21 18:07:34",8974-OVACP,1,No,8974-OVACP,Female,0,No,No,8974-OVACP,2,20.15,20.15,NULL,NULL,2,"Mailed check",3,None,1,Month-to-month
8975-SKGRX,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,8975-SKGRX,"2016-02-21 18:07:34",8975-SKGRX,3,Yes,8975-SKGRX,Male,0,Yes,No,8975-SKGRX,3,116.1,8310.55,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",3,"Two year"
8976-OQHGT,Yes,No,1,No,Yes,No,Yes,No,No,8976-OQHGT,"2021-09-21 18:07:34",8976-OQHGT,1,No,8976-OQHGT,Female,0,Yes,Yes,8976-OQHGT,2,56.5,235.1,8976-OQHGT,2022-01-31,2,"Mailed check",1,DSL,1,Month-to-month
8979-CAMGB,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,8979-CAMGB,"2016-09-21 18:07:34",8979-CAMGB,2,No,8979-CAMGB,Male,1,No,No,8979-CAMGB,1,102.1,6688.1,NULL,NULL,1,"Electronic check",2,"Fiber optic",2,"One year"
8980-WQFWL,Yes,No,1,No,No,Yes,No,No,Yes,8980-WQFWL,"2019-02-21 18:07:34",8980-WQFWL,1,Yes,8980-WQFWL,Female,0,No,No,8980-WQFWL,1,62.1,2096.1,NULL,NULL,1,"Electronic check",1,DSL,1,Month-to-month
8981-FJGLA,Yes,Yes,2,No,No,Yes,No,No,No,8981-FJGLA,"2021-02-21 18:07:34",8981-FJGLA,1,Yes,8981-FJGLA,Male,0,No,Yes,8981-FJGLA,2,78,851.8,NULL,NULL,2,"Mailed check",2,"Fiber optic",1,Month-to-month
8982-NHAVY,Yes,Yes,2,No,No,Yes,No,Yes,Yes,8982-NHAVY,"2019-10-21 18:07:34",8982-NHAVY,2,Yes,8982-NHAVY,Male,0,No,No,8982-NHAVY,3,100.5,2673.45,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",2,"One year"
8984-EYLLL,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes,8984-EYLLL,"2016-09-21 18:07:34",8984-EYLLL,3,Yes,8984-EYLLL,Male,0,Yes,No,8984-EYLLL,1,105.25,6823.4,NULL,NULL,1,"Electronic check",2,"Fiber optic",3,"Two year"
8984-HPEMB,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,8984-HPEMB,"2016-02-21 18:07:34",8984-HPEMB,3,Yes,8984-HPEMB,Female,0,No,No,8984-HPEMB,1,118.65,8477.6,NULL,NULL,1,"Electronic check",2,"Fiber optic",3,"Two year"
8985-OOPOS,Yes,No,1,No,No,Yes,Yes,Yes,Yes,8985-OOPOS,"2021-12-21 18:07:34",8985-OOPOS,2,No,8985-OOPOS,Female,0,No,No,8985-OOPOS,4,74.1,74.1,NULL,NULL,4,"Credit card (automatic)",1,DSL,2,"One year"
8988-ECPJR,Yes,Yes,2,No,Yes,No,No,No,No,8988-ECPJR,"2019-03-21 18:07:34",8988-ECPJR,1,Yes,8988-ECPJR,Female,1,Yes,Yes,8988-ECPJR,2,79.6,2718.3,8988-ECPJR,2022-01-31,2,"Mailed check",2,"Fiber optic",1,Month-to-month
8990-YOZLV,Yes,Yes,1,Yes,Yes,No,Yes,No,No,8990-YOZLV,"2016-04-21 18:07:34",8990-YOZLV,3,Yes,8990-YOZLV,Female,0,No,No,8990-YOZLV,2,66.9,4577.9,NULL,NULL,2,"Mailed check",1,DSL,3,"Two year"
8990-ZXLSU,Yes,No,2,No,No,No,No,No,No,8990-ZXLSU,"2021-04-21 18:07:34",8990-ZXLSU,1,No,8990-ZXLSU,Female,0,No,No,8990-ZXLSU,1,69.05,651.5,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
8992-CEUEN,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",8992-CEUEN,"2021-12-21 18:07:34",8992-CEUEN,1,No,8992-CEUEN,Female,0,No,No,8992-CEUEN,1,18.85,18.85,NULL,NULL,1,"Electronic check",3,None,1,Month-to-month
8992-JQYUN,No,"No phone service",1,No,No,Yes,No,Yes,Yes,8992-JQYUN,"2021-12-21 18:07:34",8992-JQYUN,1,Yes,8992-JQYUN,Male,0,Yes,No,8992-JQYUN,1,50.35,50.35,8992-JQYUN,2022-01-31,1,"Electronic check",1,DSL,1,Month-to-month
8992-OBVDG,Yes,No,1,No,No,Yes,No,No,Yes,8992-OBVDG,"2020-04-21 18:07:34",8992-OBVDG,1,No,8992-OBVDG,Male,0,No,No,8992-OBVDG,2,61.65,1393.6,NULL,NULL,2,"Mailed check",1,DSL,1,Month-to-month
8992-VONJD,Yes,No,1,Yes,Yes,No,No,No,No,8992-VONJD,"2020-12-21 18:07:34",8992-VONJD,1,Yes,8992-VONJD,Female,0,No,Yes,8992-VONJD,1,56,764.55,NULL,NULL,1,"Electronic check",1,DSL,1,Month-to-month
8993-IZEUX,Yes,No,2,No,No,No,No,No,No,8993-IZEUX,"2021-06-21 18:07:34",8993-IZEUX,1,No,8993-IZEUX,Male,0,No,No,8993-IZEUX,3,69.15,488.65,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",1,Month-to-month
8993-PHFWD,No,"No phone service",1,No,No,No,No,No,No,8993-PHFWD,"2021-10-21 18:07:34",8993-PHFWD,1,No,8993-PHFWD,Female,0,No,No,8993-PHFWD,1,25.25,58.9,8993-PHFWD,2022-01-31,1,"Electronic check",1,DSL,1,Month-to-month
8996-ZROXE,Yes,No,1,No,No,Yes,Yes,No,No,8996-ZROXE,"2017-04-21 18:07:34",8996-ZROXE,2,Yes,8996-ZROXE,Male,1,No,No,8996-ZROXE,1,53.5,3035.8,NULL,NULL,1,"Electronic check",1,DSL,2,"One year"
8999-BOHSE,Yes,No,2,No,No,No,No,Yes,Yes,8999-BOHSE,"2021-02-21 18:07:34",8999-BOHSE,1,No,8999-BOHSE,Female,1,No,No,8999-BOHSE,3,89.7,1047.7,8999-BOHSE,2022-01-31,3,"Bank transfer (automatic)",2,"Fiber optic",1,Month-to-month
8999-EXMNO,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",8999-EXMNO,"2020-06-21 18:07:34",8999-EXMNO,3,No,8999-EXMNO,Female,0,Yes,Yes,8999-EXMNO,2,20.15,387.7,NULL,NULL,2,"Mailed check",3,None,3,"Two year"
8999-XXGNS,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,8999-XXGNS,"2016-01-21 18:07:34",8999-XXGNS,2,Yes,8999-XXGNS,Female,1,Yes,No,8999-XXGNS,4,105.75,7629.85,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",2,"One year"
8999-YPYBV,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,8999-YPYBV,"2018-04-21 18:07:34",8999-YPYBV,3,Yes,8999-YPYBV,Male,0,Yes,Yes,8999-YPYBV,2,84.35,3858.05,NULL,NULL,2,"Mailed check",1,DSL,3,"Two year"
9000-PLFUZ,No,"No phone service",1,No,Yes,No,No,Yes,Yes,9000-PLFUZ,"2017-01-21 18:07:34",9000-PLFUZ,3,Yes,9000-PLFUZ,Female,1,Yes,No,9000-PLFUZ,4,49.45,2907.55,NULL,NULL,4,"Credit card (automatic)",1,DSL,3,"Two year"
9003-CPATH,Yes,Yes,2,No,No,Yes,No,No,No,9003-CPATH,"2018-07-21 18:07:34",9003-CPATH,1,No,9003-CPATH,Male,0,No,No,9003-CPATH,1,79.9,3313.4,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
9013-AQORL,No,"No phone service",1,No,Yes,Yes,No,No,Yes,9013-AQORL,"2018-01-21 18:07:34",9013-AQORL,1,No,9013-AQORL,Female,0,No,Yes,9013-AQORL,4,45.55,2108.35,NULL,NULL,4,"Credit card (automatic)",1,DSL,1,Month-to-month
9018-PCIOK,Yes,No,1,No,Yes,Yes,No,No,Yes,9018-PCIOK,"2017-06-21 18:07:34",9018-PCIOK,3,Yes,9018-PCIOK,Female,0,No,No,9018-PCIOK,2,64.75,3617.1,NULL,NULL,2,"Mailed check",1,DSL,3,"Two year"
9019-QVLZD,Yes,No,2,No,No,No,No,Yes,No,9019-QVLZD,"2021-12-21 18:07:34",9019-QVLZD,1,No,9019-QVLZD,Female,0,No,No,9019-QVLZD,1,79.55,79.55,9019-QVLZD,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
9025-AOMKI,Yes,Yes,2,No,No,No,No,Yes,Yes,9025-AOMKI,"2021-07-21 18:07:34",9025-AOMKI,1,Yes,9025-AOMKI,Female,0,No,No,9025-AOMKI,3,93.55,536.4,9025-AOMKI,2022-01-31,3,"Bank transfer (automatic)",2,"Fiber optic",1,Month-to-month
9025-ZRPVR,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",9025-ZRPVR,"2021-04-21 18:07:34",9025-ZRPVR,1,Yes,9025-ZRPVR,Male,0,No,No,9025-ZRPVR,2,18.95,185.6,9025-ZRPVR,2022-01-31,2,"Mailed check",3,None,1,Month-to-month
9026-LHEVG,No,"No phone service",1,No,Yes,No,No,No,Yes,9026-LHEVG,"2021-04-21 18:07:34",9026-LHEVG,1,No,9026-LHEVG,Female,0,No,No,9026-LHEVG,1,40.75,359.4,NULL,NULL,1,"Electronic check",1,DSL,1,Month-to-month
9026-RNUJS,Yes,No,1,No,No,Yes,No,No,No,9026-RNUJS,"2021-08-21 18:07:34",9026-RNUJS,1,No,9026-RNUJS,Male,1,No,No,9026-RNUJS,1,50.35,237.25,9026-RNUJS,2022-01-31,1,"Electronic check",1,DSL,1,Month-to-month
9027-TMATR,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,9027-TMATR,"2018-06-21 18:07:34",9027-TMATR,3,Yes,9027-TMATR,Female,0,Yes,No,9027-TMATR,1,78.8,3460.3,NULL,NULL,1,"Electronic check",1,DSL,3,"Two year"
9027-YFHQJ,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",9027-YFHQJ,"2021-06-21 18:07:34",9027-YFHQJ,1,Yes,9027-YFHQJ,Male,0,No,No,9027-YFHQJ,3,25.05,152.95,NULL,NULL,3,"Bank transfer (automatic)",3,None,1,Month-to-month
9028-LIHRP,Yes,No,2,Yes,Yes,Yes,Yes,Yes,No,9028-LIHRP,"2016-02-21 18:07:34",9028-LIHRP,3,No,9028-LIHRP,Male,0,Yes,Yes,9028-LIHRP,4,100.2,7209,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",3,"Two year"
9029-FEGVJ,Yes,Yes,2,No,No,Yes,No,No,No,9029-FEGVJ,"2019-05-21 18:07:34",9029-FEGVJ,1,No,9029-FEGVJ,Female,1,Yes,No,9029-FEGVJ,2,79.3,2570,NULL,NULL,2,"Mailed check",2,"Fiber optic",1,Month-to-month
9030-QGZNL,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",9030-QGZNL,"2021-05-21 18:07:34",9030-QGZNL,3,No,9030-QGZNL,Female,0,No,No,9030-QGZNL,2,20.85,161.65,NULL,NULL,2,"Mailed check",3,None,3,"Two year"
9031-ZVQPT,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,9031-ZVQPT,"2016-01-21 18:07:34",9031-ZVQPT,3,Yes,9031-ZVQPT,Male,0,Yes,No,9031-ZVQPT,1,108.2,7840.6,NULL,NULL,1,"Electronic check",2,"Fiber optic",3,"Two year"
9033-EOXWV,Yes,Yes,1,No,No,No,Yes,Yes,Yes,9033-EOXWV,"2021-01-21 18:07:34",9033-EOXWV,2,No,9033-EOXWV,Female,0,No,No,9033-EOXWV,2,74.05,872.65,9033-EOXWV,2022-01-31,2,"Mailed check",1,DSL,2,"One year"
9036-CSKBW,Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes,9036-CSKBW,"2017-10-21 18:07:34",9036-CSKBW,2,No,9036-CSKBW,Female,0,No,No,9036-CSKBW,3,107.45,5680.9,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",2,"One year"
9039-RBEEE,No,"No phone service",1,Yes,Yes,No,Yes,Yes,No,9039-RBEEE,"2018-10-21 18:07:34",9039-RBEEE,1,Yes,9039-RBEEE,Male,0,No,No,9039-RBEEE,4,48.95,1880.85,9039-RBEEE,2022-01-31,4,"Credit card (automatic)",1,DSL,1,Month-to-month
9039-ZVJDC,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",9039-ZVJDC,"2021-10-21 18:07:34",9039-ZVJDC,1,Yes,9039-ZVJDC,Male,0,No,No,9039-ZVJDC,2,19.1,53.05,NULL,NULL,2,"Mailed check",3,None,1,Month-to-month
9040-KZVWO,Yes,No,2,No,Yes,No,No,No,No,9040-KZVWO,"2019-11-21 18:07:34",9040-KZVWO,2,No,9040-KZVWO,Male,0,No,No,9040-KZVWO,3,75.5,2018.1,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",2,"One year"
9046-DQMTP,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",9046-DQMTP,"2019-02-21 18:07:34",9046-DQMTP,1,No,9046-DQMTP,Male,0,No,No,9046-DQMTP,3,20.75,739.9,NULL,NULL,3,"Bank transfer (automatic)",3,None,1,Month-to-month
9046-JBFWA,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",9046-JBFWA,"2019-10-21 18:07:34",9046-JBFWA,1,No,9046-JBFWA,Male,0,No,Yes,9046-JBFWA,2,19.15,537.35,NULL,NULL,2,"Mailed check",3,None,1,Month-to-month
9048-JVYVF,Yes,No,1,No,No,No,Yes,Yes,Yes,9048-JVYVF,"2021-10-21 18:07:34",9048-JVYVF,1,Yes,9048-JVYVF,Male,0,No,No,9048-JVYVF,1,69.35,191.35,9048-JVYVF,2022-01-31,1,"Electronic check",1,DSL,1,Month-to-month
9050-IKDZA,Yes,No,2,No,No,No,No,Yes,No,9050-IKDZA,"2021-11-21 18:07:34",9050-IKDZA,1,No,9050-IKDZA,Female,1,No,No,9050-IKDZA,2,81.5,162.55,NULL,NULL,2,"Mailed check",2,"Fiber optic",1,Month-to-month
9050-QLROH,Yes,Yes,2,No,No,Yes,No,No,Yes,9050-QLROH,"2020-07-21 18:07:34",9050-QLROH,1,Yes,9050-QLROH,Male,0,No,No,9050-QLROH,4,90.7,1597.25,9050-QLROH,2022-01-31,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
9052-DHNKM,Yes,Yes,1,Yes,Yes,No,No,No,No,9052-DHNKM,"2019-11-21 18:07:34",9052-DHNKM,2,No,9052-DHNKM,Male,0,No,No,9052-DHNKM,1,61.55,1581.95,NULL,NULL,1,"Electronic check",1,DSL,2,"One year"
9052-VKDUW,Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes,9052-VKDUW,"2016-08-21 18:07:34",9052-VKDUW,1,Yes,9052-VKDUW,Female,1,Yes,No,9052-VKDUW,4,109.4,7227.45,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
9053-EJUNL,Yes,Yes,2,No,Yes,No,No,Yes,No,9053-EJUNL,"2018-08-21 18:07:34",9053-EJUNL,1,Yes,9053-EJUNL,Male,0,No,No,9053-EJUNL,1,89.2,3645.75,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
9053-JZFKV,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,9053-JZFKV,"2016-06-21 18:07:34",9053-JZFKV,3,No,9053-JZFKV,Male,0,No,No,9053-JZFKV,4,116.2,7752.3,9053-JZFKV,2022-01-31,4,"Credit card (automatic)",2,"Fiber optic",3,"Two year"
9054-FOWNV,Yes,Yes,2,No,No,Yes,No,Yes,No,9054-FOWNV,"2020-03-21 18:07:34",9054-FOWNV,1,Yes,9054-FOWNV,Male,0,Yes,Yes,9054-FOWNV,1,88.75,1885.15,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
9055-MOJJJ,Yes,No,1,Yes,No,No,Yes,Yes,No,9055-MOJJJ,"2016-09-21 18:07:34",9055-MOJJJ,2,No,9055-MOJJJ,Female,0,Yes,Yes,9055-MOJJJ,2,65.8,4068,NULL,NULL,2,"Mailed check",1,DSL,2,"One year"
9057-MSWCO,No,"No phone service",1,Yes,No,No,No,No,No,9057-MSWCO,"2019-10-21 18:07:34",9057-MSWCO,1,No,9057-MSWCO,Male,1,Yes,No,9057-MSWCO,4,30.75,805.1,9057-MSWCO,2022-01-31,4,"Credit card (automatic)",1,DSL,1,Month-to-month
9057-SIHCH,Yes,Yes,2,No,No,No,No,Yes,Yes,9057-SIHCH,"2021-10-21 18:07:34",9057-SIHCH,1,Yes,9057-SIHCH,Female,0,No,No,9057-SIHCH,1,96.6,291.9,9057-SIHCH,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
9058-CBREO,Yes,Yes,1,No,No,No,No,No,No,9058-CBREO,"2021-12-21 18:07:34",9058-CBREO,1,No,9058-CBREO,Female,1,No,No,9058-CBREO,2,50.55,50.55,9058-CBREO,2022-01-31,2,"Mailed check",1,DSL,1,Month-to-month
9058-HRZSV,Yes,No,2,Yes,Yes,Yes,No,No,Yes,9058-HRZSV,"2016-08-21 18:07:34",9058-HRZSV,1,No,9058-HRZSV,Female,1,Yes,No,9058-HRZSV,1,94.4,6126.15,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
9058-MJLZC,Yes,No,2,Yes,No,No,No,Yes,Yes,9058-MJLZC,"2020-01-21 18:07:34",9058-MJLZC,1,Yes,9058-MJLZC,Female,0,No,No,9058-MJLZC,1,94.6,2283.15,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
9060-HJJRW,No,"No phone service",1,No,Yes,Yes,No,Yes,Yes,9060-HJJRW,"2017-10-21 18:07:34",9060-HJJRW,2,Yes,9060-HJJRW,Female,0,No,No,9060-HJJRW,4,56.4,2928.5,NULL,NULL,4,"Credit card (automatic)",1,DSL,2,"One year"
9061-TIHDA,Yes,Yes,2,No,No,No,No,Yes,Yes,9061-TIHDA,"2020-12-21 18:07:34",9061-TIHDA,1,Yes,9061-TIHDA,Male,1,Yes,No,9061-TIHDA,1,95.25,1233.65,9061-TIHDA,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
9063-ZGTUY,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",9063-ZGTUY,"2016-12-21 18:07:34",9063-ZGTUY,1,Yes,9063-ZGTUY,Female,0,Yes,Yes,9063-ZGTUY,2,19.4,1182.55,9063-ZGTUY,2022-01-31,2,"Mailed check",3,None,1,Month-to-month
9065-ZCPQX,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,9065-ZCPQX,"2016-01-21 18:07:34",9065-ZCPQX,3,No,9065-ZCPQX,Male,0,Yes,No,9065-ZCPQX,3,78.85,5763.15,NULL,NULL,3,"Bank transfer (automatic)",1,DSL,3,"Two year"
